RTSW web plot data - created 2022-10-01 22:08:14
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2022-10-01T00:00:00
End:   2022-10-01T00:00:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: 1 min
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2022-10-01 08:31:00      0      6.32     -5.90     -0.07     -2.28    180.67    -21.13      0.19    412.24    116765 
2022-10-01 08:32:00      0      6.37     -5.98     -0.03     -2.18    180.25    -20.00      0.26    416.22    116475 
2022-10-01 08:33:00      0      6.44     -5.91     -0.41     -2.52    184.00    -23.05    -99999    -99999    -99999 
2022-10-01 08:34:00      0      6.45     -5.87     -0.63     -2.60    186.10    -23.76    -99999    -99999    -99999 
2022-10-01 08:35:00      0      6.37     -5.21     -2.21     -2.93    203.00    -27.37      0.10    476.15    389686 
2022-10-01 08:36:00      0      6.38     -4.96     -2.23     -3.33    204.17    -31.48      0.13    467.71    219983 
2022-10-01 08:37:00      0      6.37     -5.10     -2.10     -3.18    202.39    -29.94      0.10    467.60    242703 
2022-10-01 08:38:00      0      6.33     -5.01     -1.85     -3.40    200.32    -32.52      0.10    454.43    185888 
2022-10-01 08:39:00      0      6.41     -5.10     -1.57     -3.55    197.09    -33.63      0.10    446.20    163850 
2022-10-01 08:40:00      0      6.41     -4.95     -1.29     -3.86    194.55    -37.05      0.15    449.29    254151 
2022-10-01 08:41:00      0      6.44     -5.17     -1.33     -3.61    194.49    -34.09      0.18    446.00    264096 
2022-10-01 08:42:00      0      6.42     -5.35     -1.39     -3.28    194.55    -30.70      0.11    443.02    267526 
2022-10-01 08:43:00      0      6.47     -5.50     -1.37     -3.10    194.02    -28.68      0.10    426.87    106850 
2022-10-01 08:44:00      0      6.46     -5.57     -1.16     -3.06    191.73    -28.26      0.10    434.62     75344 
2022-10-01 08:45:00      0      6.45     -5.63     -0.98     -2.99    189.88    -27.62      0.10    429.37     74935 
2022-10-01 08:46:00      0      6.47     -5.71     -1.02     -2.89    190.09    -26.49      0.10    409.18     93031 
2022-10-01 08:47:00      0      6.44     -5.48     -1.29     -3.13    193.28    -29.05      0.11    410.87    106555 
2022-10-01 08:48:00      0      6.45     -5.44     -1.51     -3.12    195.48    -28.96      0.10    416.88     99252 
2022-10-01 08:49:00      0      6.49     -5.84     -0.90     -2.69    188.79    -24.49      0.10    421.47    130083 
2022-10-01 08:50:00      0      6.54     -6.06     -0.63     -2.36    185.90    -21.20      0.10    404.55    121568 
2022-10-01 08:51:00      0      6.53     -6.18     -0.30     -2.10    182.75    -18.70      0.10    398.34     80320 
2022-10-01 08:52:00      0      6.57     -6.36      0.56     -1.56    174.98    -13.72      0.28    408.26    134826 
2022-10-01 08:53:00      0      6.55     -6.29      0.77     -1.67    173.05    -14.77      0.37    412.64    152380 
2022-10-01 08:54:00      0      6.54     -6.29      0.87     -1.59    172.09    -14.03      0.36    412.76    141372 
2022-10-01 08:55:00      0      6.54     -6.28      0.89     -1.62    171.91    -14.30      0.34    409.94    122652 
2022-10-01 08:56:00      0      6.54     -6.29      0.87     -1.57    172.16    -13.88      0.35    408.78    116398 
2022-10-01 08:57:00      0      6.55     -6.33      0.73     -1.53    173.40    -13.52      0.37    412.02    137252 
2022-10-01 08:58:00      0      6.59     -6.39      0.70     -1.46    173.73    -12.77      0.34    410.95    133361 
2022-10-01 08:59:00      0      6.52     -6.34      0.77     -1.33    173.06    -11.80      0.33    413.24    134944 
2022-10-01 09:00:00      0      6.53     -6.33      0.89     -1.33    171.97    -11.77      0.39    413.43    145257 
2022-10-01 09:01:00      0      6.51     -6.36      0.38     -1.30    176.57    -11.55      0.38    413.49    166379 
2022-10-01 09:02:00      0      6.54     -6.43      0.31     -1.15    177.21    -10.16      0.31    402.02    114718 
2022-10-01 09:03:00      0      6.53     -6.43      0.31     -1.08    177.23     -9.53      0.32    415.03    173264 
2022-10-01 09:04:00      0      6.53     -6.42      0.21     -1.14    178.15    -10.05      0.26    415.21    189405 
2022-10-01 09:05:00      0      6.53     -6.43      0.09     -1.11    179.19     -9.82      0.25    403.04    130929 
2022-10-01 09:06:00      0      6.47     -6.35      0.09     -1.25    179.19    -11.13    -99999    -99999    -99999 
2022-10-01 09:07:00      0      6.51     -6.41      0.13     -1.15    178.82    -10.15    -99999    -99999    -99999 
2022-10-01 09:08:00      0      6.48     -6.32      0.15     -1.43    178.60    -12.76      0.23    418.53    150601 
2022-10-01 09:09:00      0      6.50     -6.24     -0.03     -1.81    180.31    -16.15      0.23    408.05    111474 
2022-10-01 09:10:00      0      6.50     -6.29      0.01     -1.64    179.89    -14.62      0.21    401.15     93634 
2022-10-01 09:11:00      0      6.53     -6.32      0.25     -1.61    177.78    -14.32      0.24    406.68    143850 
2022-10-01 09:12:00      0      6.51     -6.15      0.38     -2.10    176.45    -18.86      0.32    414.22    179958 
2022-10-01 09:13:00      0      6.48     -6.27      0.16     -1.62    178.55    -14.43      0.32    410.33    137070 
2022-10-01 09:14:00      0      6.51     -6.35      0.08     -1.46    179.30    -12.93      0.23    397.91     88744 
2022-10-01 09:15:00      0      6.48     -6.33      0.10     -1.36    179.12    -12.10      0.18    395.36     85187 
2022-10-01 09:16:00      0      6.50     -6.36      0.10     -1.30    179.09    -11.56      0.21    393.98     87997 
2022-10-01 09:17:00      0      6.48     -6.36      0.04     -1.24    179.66    -11.08      0.20    400.13     80041 
2022-10-01 09:18:00      0      6.55     -6.45     -0.08     -1.09    180.69     -9.62      0.18    401.25     85240 
2022-10-01 09:19:00      0      6.49     -6.41     -0.16     -1.01    181.45     -8.91      0.19    400.75    100823 
2022-10-01 09:20:00      0      6.50     -6.43     -0.14     -0.88    181.26     -7.75      0.19    406.58     93057 
2022-10-01 09:21:00      0      6.48     -6.35     -0.08     -1.26    180.68    -11.23      0.17    401.93     92758 
2022-10-01 09:22:00      0      6.46     -6.28      0.10     -1.50    179.09    -13.42      0.20    400.12     88564 
2022-10-01 09:23:00      0      6.49     -6.28      0.00     -1.64    180.01    -14.68      0.20    400.72     94912 
2022-10-01 09:24:00      0      6.52     -6.35      0.02     -1.49    179.84    -13.17      0.22    401.28    102208 
2022-10-01 09:25:00      0      6.48     -6.35      0.03     -1.32    179.75    -11.75      0.19    400.90    105472 
2022-10-01 09:26:00      0      6.50     -6.38     -0.08     -1.24    180.73    -10.99      0.17    399.04     90303 
2022-10-01 09:27:00      0      6.46     -6.31     -0.15     -1.36    181.32    -12.14      0.18    398.35     84417 
2022-10-01 09:28:00      0      6.48     -6.31     -0.12     -1.46    181.13    -13.06      0.18    401.48     94439 
2022-10-01 09:29:00      0      6.48     -6.33     -0.20     -1.39    181.85    -12.36      0.18    404.12    107493 
2022-10-01 09:30:00      0      6.46     -6.36     -0.24     -1.07    182.17     -9.50      0.17    396.85    103302 
2022-10-01 09:31:00      0      6.43     -6.24     -0.34     -1.52    183.16    -13.65      0.11    386.75     45367 
2022-10-01 09:32:00      0      6.44     -6.24     -0.39     -1.52    183.55    -13.70      0.16    404.60    110490 
2022-10-01 09:33:00      0      6.45     -6.31     -0.28     -1.32    182.56    -11.77      0.15    399.70     77094 
2022-10-01 09:34:00      0      6.49     -6.37     -0.24     -1.21    182.11    -10.75      0.15    401.84    104129 
2022-10-01 09:35:00      0      6.48     -6.39     -0.23     -1.09    182.06     -9.64      0.19    403.32    106725 
2022-10-01 09:36:00      0      6.47     -6.38     -0.19     -1.08    181.71     -9.57      0.17    402.79    119420 
2022-10-01 09:37:00      0      6.45     -6.36     -0.18     -1.07    181.60     -9.54      0.19    393.05     72845 
2022-10-01 09:38:00      0      6.51     -6.42     -0.26     -1.06    182.28     -9.35      0.20    398.20    107942 
2022-10-01 09:39:00      0      6.55     -6.47     -0.13     -1.06    181.12     -9.29    -99999    -99999    -99999 
2022-10-01 09:40:00      0      6.48     -6.41     -0.07     -1.00    180.59     -8.87    -99999    -99999    -99999 
2022-10-01 09:41:00      0      6.55     -6.47     -0.13     -0.97    181.19     -8.51      0.23    403.45    110108 
2022-10-01 09:42:00      0      6.50     -6.44     -0.27     -0.87    182.44     -7.72      0.22    402.62    109179 
2022-10-01 09:43:00      0      6.48     -6.41     -0.38     -0.83    183.40     -7.33      0.19    400.01     99536 
2022-10-01 09:44:00      0      6.54     -6.46     -0.22     -0.99    181.98     -8.74      0.18    399.48    119041 
2022-10-01 09:45:00      0      6.47     -6.39     -0.34     -0.96    183.01     -8.52      0.20    400.88    141894 
2022-10-01 09:46:00      0      6.49     -6.42     -0.36     -0.90    183.18     -7.96      0.20    398.91    107777 
2022-10-01 09:47:00      0      6.54     -6.46     -0.34     -0.92    183.01     -8.13      0.20    400.27    133318 
2022-10-01 09:48:00      0      6.53     -6.44     -0.35     -0.97    183.13     -8.58      0.20    404.03    134169 
2022-10-01 09:49:00      0      6.57     -6.50     -0.28     -0.94    182.43     -8.26      0.18    400.74    115406 
2022-10-01 09:50:00      0      6.59     -6.51     -0.30     -0.99    182.65     -8.65      0.18    401.28    100845 
2022-10-01 09:51:00      0      6.58     -6.49     -0.31     -0.99    182.75     -8.65      0.22    406.51    170167 
2022-10-01 09:52:00      0      6.57     -6.48     -0.26     -1.03    182.33     -8.99      0.19    398.44     94702 
2022-10-01 09:53:00      0      6.58     -6.51     -0.31     -0.91    182.74     -7.93      0.23    398.16    105076 
2022-10-01 09:54:00      0      6.59     -6.51     -0.35     -0.92    183.06     -8.06      0.23    401.74    106482 
2022-10-01 09:55:00      0      6.57     -6.48     -0.35     -1.05    183.11     -9.23      0.21    404.39    129517 
2022-10-01 09:56:00      0      6.58     -6.48     -0.38     -1.09    183.38     -9.57      0.19    403.59    125636 
2022-10-01 09:57:00      0      6.53     -6.43     -0.42     -1.10    183.77     -9.73      0.20    400.75    115704 
2022-10-01 09:58:00      0      6.60     -6.52     -0.38     -0.97    183.38     -8.48      0.19    400.27    104776 
2022-10-01 09:59:00      0    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999 
2022-10-01 10:01:00     -1    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999 
2022-10-01 10:02:00      0    -99999    -99999    -99999    -99999    -99999    -99999      0.19    398.36     95113 
2022-10-01 10:03:00      0      6.59     -6.50     -0.45     -0.96    183.99     -8.40      0.19    398.95     98226 
2022-10-01 10:04:00      0      6.59     -6.53     -0.45     -0.74    183.98     -6.46      0.19    401.06    109279 
2022-10-01 10:05:00      0      6.56     -6.52     -0.45     -0.64    183.91     -5.56      0.20    399.39    101905 
2022-10-01 10:06:00      0      6.57     -6.53     -0.49     -0.47    184.25     -4.09      0.18    400.05    125748 
2022-10-01 10:07:00      0      6.55     -6.51     -0.52     -0.51    184.57     -4.44      0.20    402.24    124070 
2022-10-01 10:08:00      0      6.59     -6.55     -0.53     -0.57    184.64     -4.94      0.20    401.07    120217 
2022-10-01 10:09:00      0      6.54     -6.49     -0.46     -0.67    184.09     -5.87      0.21    405.73    133364 
2022-10-01 10:10:00      0      6.57     -6.53     -0.51     -0.54    184.47     -4.69      0.21    406.27    134772 
2022-10-01 10:11:00      0      6.59     -6.54     -0.69     -0.28    186.05     -2.43      0.20    400.08    124404 
2022-10-01 10:12:00      0      6.62     -6.58     -0.66     -0.34    185.72     -2.94    -99999    -99999    -99999 
2022-10-01 10:13:00      0      6.62     -6.59     -0.50     -0.43    184.37     -3.69    -99999    -99999    -99999 
2022-10-01 10:14:00      0      6.55     -6.51     -0.34     -0.58    182.97     -5.13      0.18    394.32     96705 
2022-10-01 10:15:00      0      6.49     -6.45     -0.39     -0.55    183.47     -4.86      0.17    395.79    103413 
2022-10-01 10:16:00      0      6.48     -6.45     -0.46     -0.50    184.09     -4.46      0.15    402.27    130779 
2022-10-01 10:17:00      0      6.56     -6.53     -0.43     -0.49    183.79     -4.25      0.15    403.83    141163 
2022-10-01 10:18:00      0      6.52     -6.49     -0.45     -0.40    184.01     -3.50      0.17    392.97    101178 
2022-10-01 10:19:00      0      6.58     -6.56     -0.45     -0.32    183.94     -2.78      0.21    395.28     99992 
2022-10-01 10:20:00      0      6.56     -6.53     -0.52     -0.21    184.55     -1.84      0.22    400.70    118646 
2022-10-01 10:21:00      0      6.60     -6.57     -0.58     -0.11    185.02     -0.98      0.20    408.49    153120 
2022-10-01 10:22:00      0      6.62     -6.58     -0.68     -0.19    185.87     -1.66      0.20    404.66    160550 
2022-10-01 10:23:00      0      6.66     -6.61     -0.70     -0.42    186.07     -3.65      0.22    420.50    457459 
2022-10-01 10:24:00      0      6.63     -6.59     -0.63     -0.38    185.45     -3.28      0.16    389.36     92896 
2022-10-01 10:25:00      0      6.59     -6.55     -0.67     -0.16    185.87     -1.41      0.19    407.46    212511 
2022-10-01 10:26:00      0      6.55     -6.53     -0.41     -0.33    183.60     -2.93      0.10    368.77    234920 
2022-10-01 10:27:00      0      6.64     -6.63     -0.22     -0.11    181.87     -0.93      0.23    386.99    124494 
2022-10-01 10:28:00      0      6.64     -6.63     -0.32     -0.08    182.80     -0.65      0.26    396.59    111886 
2022-10-01 10:29:00      0      6.63     -6.62     -0.38     -0.12    183.33     -1.03      0.21    395.67     96382 
2022-10-01 10:30:00      0      6.60     -6.59     -0.32     -0.06    182.80     -0.53      0.22    401.75    129517 
2022-10-01 10:31:00      0      6.56     -6.54     -0.50     -0.06    184.36     -0.54      0.26    407.18    160819 
2022-10-01 10:32:00      0      6.57     -6.49     -0.99      0.16    188.66      1.42      0.20    397.52    110372 
2022-10-01 10:33:00      0      6.56     -6.50     -0.87      0.15    187.61      1.32      0.14    399.01    190430 
2022-10-01 10:34:00      0      6.51     -6.46     -0.83      0.04    187.36      0.34      0.19    418.50    385172 
2022-10-01 10:35:00      0      6.56     -6.50     -0.81     -0.11    187.09     -0.98      0.13    385.34     86614 
2022-10-01 10:36:00      0      6.56     -6.46     -1.06      0.36    189.31      3.10      0.15    385.14     64201 
2022-10-01 10:37:00      0      6.59     -6.54     -0.80      0.31    187.01      2.66      0.14    395.86     84592 
2022-10-01 10:38:00      0      6.57     -6.52     -0.83      0.19    187.27      1.67      0.14    391.67     66509 
2022-10-01 10:39:00      0      6.53     -6.50     -0.64     -0.21    185.63     -1.83      0.11    394.41     85320 
2022-10-01 10:40:00      0      6.52     -6.48     -0.65     -0.24    185.74     -2.08      0.13    390.33     65015 
2022-10-01 10:41:00      0      6.48     -6.44     -0.70     -0.12    186.19     -1.08      0.11    383.56     69647 
2022-10-01 10:42:00      0      6.54     -6.51     -0.65     -0.11    185.70     -0.94      0.13    392.87     82270 
2022-10-01 10:43:00      0      6.57     -6.54     -0.54     -0.32    184.71     -2.78      0.16    396.54     99717 
2022-10-01 10:44:00      0      6.52     -6.49     -0.60     -0.27    185.29     -2.36      0.15    394.77     97934 
2022-10-01 10:45:00      0      6.54     -6.50     -0.68     -0.15    185.95     -1.32    -99999    -99999    -99999 
2022-10-01 10:46:00      0      6.56     -6.53     -0.56     -0.18    184.87     -1.58    -99999    -99999    -99999 
2022-10-01 10:47:00      0      6.54     -6.52     -0.50     -0.22    184.37     -1.93      0.15    388.58     75693 
2022-10-01 10:48:00      0      6.56     -6.53     -0.55     -0.16    184.80     -1.39      0.15    388.58     75693 
2022-10-01 10:49:00      0      6.50     -6.47     -0.64     -0.03    185.66     -0.26      0.14    381.68     52553 
2022-10-01 10:50:00      0      6.52     -6.49     -0.66     -0.11    185.82     -0.94      0.15    383.97     54804 
2022-10-01 10:51:00      0      6.49     -6.46     -0.67      0.06    185.92      0.51      0.16    387.04     57464 
2022-10-01 10:52:00      0      6.54     -6.51     -0.62     -0.01    185.41     -0.06      0.14    376.54     47144 
2022-10-01 10:53:00      0      6.47     -6.44     -0.60      0.14    185.31      1.26      0.20    391.60     71160 
2022-10-01 10:54:00      0      6.48     -6.44     -0.60      0.24    185.34      2.09      0.14    386.68     62102 
2022-10-01 10:55:00      0      6.48     -6.45     -0.49      0.28    184.31      2.50      0.21    389.90     76633 
2022-10-01 10:56:00      0      6.49     -6.47     -0.47      0.20    184.16      1.80      0.22    401.86    146244 
2022-10-01 10:57:00      0      6.53     -6.49     -0.40      0.60    183.52      5.29      0.24    394.63     92563 
2022-10-01 10:58:00      0      6.53     -6.47     -0.28      0.84    182.45      7.42      0.31    401.51    147241 
2022-10-01 10:59:00      0      6.46     -6.36     -0.22      1.09    182.01      9.72      0.44    400.76    149815 
2022-10-01 11:00:00      0      6.52     -6.43     -0.28      1.05    182.50      9.24      0.42    402.82    143379 
2022-10-01 11:01:00      0      6.49     -6.45     -0.25      0.68    182.19      6.01      0.32    400.38    112352 
2022-10-01 11:02:00      0      6.48     -6.46     -0.23      0.40    182.06      3.52      0.31    399.51    124854 
2022-10-01 11:03:00      0      6.53     -6.52     -0.31      0.19    182.68      1.64      0.29    401.07    120670 
2022-10-01 11:04:00      0      6.49     -6.47     -0.44     -0.33    183.87     -2.91      0.22    396.89     80400 
2022-10-01 11:05:00      0      6.55     -6.53     -0.51     -0.12    184.45     -1.03      0.18    396.01    116896 
2022-10-01 11:06:00      0      6.56     -6.55     -0.34      0.03    182.98      0.23      0.17    404.85    169907 
2022-10-01 11:07:00      0      6.55     -6.55     -0.21     -0.15    181.86     -1.30      0.18    399.01     90055 
2022-10-01 11:08:00      0      6.51     -6.50     -0.25     -0.16    182.19     -1.42      0.20    396.01     83557 
2022-10-01 11:09:00      0      6.49     -6.47     -0.52      0.11    184.61      1.01      0.18    390.70     81193 
2022-10-01 11:10:00      0      6.43     -6.37     -0.77      0.34    186.92      3.03      0.12    395.52     65758 
2022-10-01 11:11:00      0      6.46     -6.40     -0.76      0.40    186.75      3.52      0.10    408.55    160679 
2022-10-01 11:12:00      0      6.46     -6.40     -0.74      0.42    186.60      3.70      0.14    395.92     79120 
2022-10-01 11:13:00      0      6.44     -6.42     -0.45      0.36    183.99      3.21      0.18    381.70     63486 
2022-10-01 11:14:00      0      6.48     -6.46     -0.43      0.36    183.81      3.21      0.17    388.84     78241 
2022-10-01 11:15:00      0    -99999    -99999    -99999    -99999    -99999    -99999      0.17    391.13     82307 
2022-10-01 11:16:00      0    -99999    -99999    -99999    -99999    -99999    -99999      0.14    392.69     48636 
2022-10-01 11:17:00      0      6.50     -6.46     -0.49      0.56    184.36      4.98      0.12    381.30     33098 
2022-10-01 11:18:00      0      6.43     -6.39     -0.59      0.40    185.28      3.53      0.16    376.08     28157 
2022-10-01 11:19:00      0      6.46     -6.40     -0.87      0.21    187.76      1.86      0.21    378.15     32898 
2022-10-01 11:20:00      0      6.43     -6.36     -0.93      0.21    188.31      1.88    -99999    -99999    -99999 
2022-10-01 11:21:00      0      6.47     -6.41     -0.73      0.42    186.47      3.73      0.10    376.75    176884 
2022-10-01 11:22:00      0      6.44     -6.36     -0.98      0.27    188.80      2.44      0.12    405.27    156008 
2022-10-01 11:23:00      0      6.43     -6.34     -1.03      0.34    189.20      3.02      0.10    391.86     88735 
2022-10-01 11:24:00      0      6.46     -6.37     -1.07      0.18    189.50      1.62      0.10    382.17     49289 
2022-10-01 11:25:00      0      6.46     -6.42     -0.62      0.41    185.51      3.62      0.10    386.57     49632 
2022-10-01 11:26:00      0      6.47     -6.41     -0.80      0.44    187.14      3.86      0.13    378.27     53257 
2022-10-01 11:27:00      0      6.50     -6.45     -0.73      0.46    186.46      4.08      0.11    383.30     55932 
2022-10-01 11:28:00      0      6.52     -6.46     -0.39      0.75    183.48      6.60      0.21    391.57     81649 
2022-10-01 11:29:00      0      6.38     -6.32     -0.48      0.73    184.37      6.53      0.13    378.04     63130 
2022-10-01 11:30:00      0      6.43     -6.33     -0.18      1.06    181.60      9.54      0.20    385.54     65007 
2022-10-01 11:31:00      0      6.40     -6.32     -0.79      0.68    187.12      6.08      0.22    378.79     36526 
2022-10-01 11:32:00      0      6.40     -6.30     -0.86      0.68    187.81      6.12      0.12    380.64     44497 
2022-10-01 11:33:00      0      6.40     -6.29     -0.89      0.83    188.02      7.47      0.11    383.74     59318 
2022-10-01 11:34:00      0      6.43     -6.28     -1.02      0.94    189.25      8.44      0.15    383.21     60559 
2022-10-01 11:35:00      0    -99999    -99999    -99999    -99999    -99999    -99999      0.16    392.02     94564 
2022-10-01 11:36:00      0      6.46     -6.35     -0.78      0.83    186.99      7.42      0.16    397.17    113722 
2022-10-01 11:37:00      0      6.49     -6.39     -0.80      0.74    187.13      6.57      0.18    387.40     76946 
2022-10-01 11:38:00      0      6.46     -6.34     -0.84      0.88    187.56      7.83      0.19    389.66     96167 
2022-10-01 11:39:00      0      6.40     -6.28     -0.91      0.79    188.25      7.13      0.18    399.70    147984 
2022-10-01 11:40:00      0      6.41     -6.31     -0.63      0.98    185.74      8.77      0.10    391.80     66191 
2022-10-01 11:41:00      0      6.30     -6.20     -0.38      1.04    183.48      9.53      0.21    393.90     83196 
2022-10-01 11:42:00      0      6.34     -6.26     -0.50      0.87    184.55      7.90      0.22    389.65     76150 
2022-10-01 11:43:00      0      6.28     -6.23     -0.65      0.50    185.96      4.59      0.25    419.84    394234 
2022-10-01 11:44:00      0      6.28     -6.24     -0.40      0.60    183.71      5.51      0.16    400.11    124882 
2022-10-01 11:45:00      0      6.29     -6.21     -0.57      0.77    185.28      7.05      0.15    391.80     82325 
2022-10-01 11:46:00      0      6.27     -6.15     -1.20      0.22    191.02      2.00      0.23    396.81     93527 
2022-10-01 11:47:00      0      6.30     -6.15     -1.38      0.23    192.66      2.14      0.16    446.83    389518 
2022-10-01 11:48:00      0      6.33     -6.17     -1.40      0.00    192.83     -0.04      0.14    467.11    421999 
2022-10-01 11:49:00      0      6.28     -6.08     -1.60      0.06    194.75      0.57      0.10    414.30    174370 
2022-10-01 11:50:00      0      6.29     -5.97     -1.96     -0.35    198.22     -3.16      0.13    427.86    229730 
2022-10-01 11:51:00      0      6.27     -5.92     -2.04     -0.34    198.98     -3.06      0.20    475.91    353598 
2022-10-01 11:52:00      0      6.30     -5.96     -2.02     -0.36    198.72     -3.32      0.19    481.19    299317 
2022-10-01 11:53:00      0      6.22     -5.85     -2.09     -0.37    199.67     -3.40      0.21    481.89    315252 
2022-10-01 11:54:00      0      6.30     -6.14     -1.41      0.05    192.92      0.48      0.20    477.17    322506 
2022-10-01 11:55:00      0      6.25     -6.08     -1.45      0.08    193.40      0.76      0.18    464.61    354555 
2022-10-01 11:56:00      0      6.29     -6.12     -1.44      0.06    193.19      0.57      0.15    466.57    394246 
2022-10-01 11:57:00      0      6.24     -6.04     -1.57     -0.01    194.60     -0.08      0.15    462.77    315981 
2022-10-01 11:58:00      0      6.35     -6.12     -1.67     -0.03    195.28     -0.24      0.10    376.29     12211 
2022-10-01 11:59:00      0      6.36     -6.16     -1.55      0.03    194.15      0.25      0.10    376.32     24975 
2022-10-01 12:00:00      0      6.31     -6.10     -1.59      0.07    194.58      0.62      0.32    455.34    299539 
2022-10-01 12:01:00      0      6.33     -6.10     -1.68      0.13    195.42      1.22      0.20    466.58    460179 
2022-10-01 12:02:00      0      6.24     -5.98     -1.78      0.12    196.55      1.12      0.30    442.56    217244 
2022-10-01 12:03:00      0      6.29     -6.03     -1.77      0.00    196.35      0.00      0.15    394.70     79817 
2022-10-01 12:04:00      0      6.30     -6.04     -1.77      0.01    196.31      0.08      0.21    405.75     78872 
2022-10-01 12:05:00      0      6.30     -6.06     -1.72      0.06    195.84      0.59      0.26    448.46    292410 
2022-10-01 12:06:00      0      6.30     -6.04     -1.78      0.01    196.38      0.05      0.16    417.20    211622 
2022-10-01 12:07:00      0      6.29     -6.03     -1.79      0.14    196.49      1.27      0.17    416.11    229842 
2022-10-01 12:08:00      0      6.28     -6.00     -1.85     -0.05    197.17     -0.47      0.24    474.67    456025 
2022-10-01 12:09:00      0      6.31     -6.03     -1.84     -0.17    196.95     -1.57      0.19    472.35    417958 
2022-10-01 12:10:00      0      6.35     -6.09     -1.79     -0.30    196.34     -2.72      0.18    449.83    386568 
2022-10-01 12:11:00      0      6.31     -6.01     -1.88     -0.27    197.34     -2.46      0.19    454.53    351277 
2022-10-01 12:12:00      0      6.31     -6.01     -1.90     -0.28    197.51     -2.59      0.10    392.65     60875 
2022-10-01 12:13:00      0      6.36     -6.04     -1.96     -0.29    197.97     -2.57      0.17    478.08    254179 
2022-10-01 12:14:00      0      6.25     -5.96     -1.85     -0.46    197.25     -4.25      0.13    446.98    173212 
2022-10-01 12:15:00      0      6.23     -5.96     -1.71     -0.55    196.00     -5.03      0.17    482.31    432895 
2022-10-01 12:16:00      0      6.22     -5.89     -1.90     -0.53    197.86     -4.91      0.19    485.77    278374 
2022-10-01 12:17:00      0      6.24     -5.91     -1.93     -0.52    198.08     -4.82      0.17    481.89    273143 
2022-10-01 12:18:00      0      6.21     -5.91     -1.86     -0.50    197.50     -4.65      0.21    446.22    211820 
2022-10-01 12:19:00      0      6.24     -5.90     -2.00     -0.37    198.71     -3.36      0.21    478.11    363424 
2022-10-01 12:20:00      0      6.25     -5.95     -1.87     -0.42    197.47     -3.90      0.22    488.98    393164 
2022-10-01 12:21:00      0      6.19     -5.92     -1.74     -0.54    196.39     -5.03      0.21    480.27    353558 
2022-10-01 12:22:00      0      6.22     -6.08     -1.16     -0.55    190.84     -5.11      0.22    449.21    296322 
2022-10-01 12:23:00      0      6.18     -5.78     -2.15     -0.29    200.39     -2.68      0.24    449.24    328330 
2022-10-01 12:24:00      0      6.28     -5.70     -2.60     -0.40    204.49     -3.68      0.15    438.95    251669 
2022-10-01 12:25:00      0      6.32     -5.92     -2.17     -0.38    200.11     -3.42      0.10    383.64     20036 
2022-10-01 12:26:00      0      6.33     -6.05     -1.80     -0.49    196.55     -4.43      0.32    439.33    154584 
2022-10-01 12:27:00      0      6.31     -6.04     -1.78     -0.46    196.43     -4.18      0.31    447.05    193502 
2022-10-01 12:28:00      0      6.28     -5.98     -1.89     -0.32    197.56     -2.96      0.26    480.20    351487 
2022-10-01 12:29:00      0      6.35     -6.06     -1.86     -0.37    197.04     -3.33      0.22    487.13    343648 
2022-10-01 12:30:00      0      6.36     -6.11     -1.75     -0.30    195.95     -2.72      0.10    379.48     23568 
2022-10-01 12:31:00      0      6.37     -6.17     -1.60     -0.19    194.58     -1.69      0.10    390.18     66244 
2022-10-01 12:32:00      0      6.40     -6.20     -1.61     -0.10    194.61     -0.92      0.18    476.77    461167 
2022-10-01 12:33:00      0      6.40     -6.18     -1.64     -0.16    194.85     -1.46      0.16    487.00    467533 
2022-10-01 12:34:00      0      6.36     -6.09     -1.82     -0.25    196.63     -2.26      0.17    472.45    368108 
2022-10-01 12:35:00      0      6.33     -5.95     -2.15     -0.32    199.88     -2.90      0.17    453.59    309731 
2022-10-01 12:36:00      0      6.37     -5.99     -2.14     -0.33    199.68     -2.94      0.25    476.89    325825 
2022-10-01 12:37:00      0      6.34     -5.99     -2.05     -0.34    198.90     -3.10      0.28    491.78    356687 
2022-10-01 12:38:00      0      6.32     -5.97     -2.07     -0.36    199.10     -3.30      0.31    468.14    270522 
2022-10-01 12:39:00      0      6.36     -5.98     -2.15     -0.31    199.75     -2.82      0.35    456.24    205343 
2022-10-01 12:40:00      0      6.32     -5.91     -2.20     -0.41    200.46     -3.74      0.35    468.44    279720 
2022-10-01 12:41:00      0      6.33     -5.89     -2.27     -0.45    201.08     -4.12      0.33    485.70    319383 
2022-10-01 12:42:00      0      6.31     -5.87     -2.26     -0.52    201.04     -4.76      0.30    504.19    228473 
2022-10-01 12:43:00      0      6.34     -5.98     -2.09     -0.36    199.23     -3.27      0.30    473.05    183052 
2022-10-01 12:44:00      0      6.35     -6.00     -2.06     -0.31    198.96     -2.78      0.34    469.29    180062 
